"Points:0","Points:1","Points:2","U:0","U:1","U:2","p"
0,-0.5,0,0.5,0,0,2.0365
0.1,-0.5,0,0,0,0,1.976
0.2,-0.5,0,0,0,0,1.8675
0.3,-0.5,0,0,0,0,1.7876
0.4,-0.5,0,0,0,0,1.7312
0.5,-0.5,0,0,0,0,1.6858
0.6,-0.5,0,0,0,0,1.6472
0.7,-0.5,0,0,0,0,1.615
0.8,-0.5,0,0,0,0,1.5888
0.9,-0.5,0,0,0,0,1.5672
1,-0.5,0,0,0,0,1.5486
1.1,-0.5,0,0,0,0,1.5315
1.2,-0.5,0,0,0,0,1.5151
1.3,-0.5,0,0,0,0,1.4988
1.4,-0.5,0,0,0,0,1.4824
1.5,-0.5,0,0,0,0,1.4658
1.6,-0.5,0,0,0,0,1.449
1.7,-0.5,0,0,0,0,1.432
1.8,-0.5,0,0,0,0,1.4149
1.9,-0.5,0,0,0,0,1.3978
2,-0.5,0,0,0,0,1.3806
2.1,-0.5,0,0,0,0,1.3633
2.2,-0.5,0,0,0,0,1.3461
2.3,-0.5,0,0,0,0,1.3288
2.4,-0.5,0,0,0,0,1.3116
2.5,-0.5,0,0,0,0,1.2943
2.6,-0.5,0,0,0,0,1.2771
2.7,-0.5,0,0,0,0,1.2598
2.8,-0.5,0,0,0,0,1.2425
2.9,-0.5,0,0,0,0,1.2253
3,-0.5,0,0,0,0,1.208
3.1,-0.5,0,0,0,0,1.1908
3.2,-0.5,0,0,0,0,1.1735
3.3,-0.5,0,0,0,0,1.1562
3.4,-0.5,0,0,0,0,1.139
3.5,-0.5,0,0,0,0,1.1217
3.6,-0.5,0,0,0,0,1.1045
3.7,-0.5,0,0,0,0,1.0872
3.8,-0.5,0,0,0,0,1.07
3.9,-0.5,0,0,0,0,1.0527
4,-0.5,0,0,0,0,1.0354
4.1,-0.5,0,0,0,0,1.0182
4.2,-0.5,0,0,0,0,1.0009
4.3,-0.5,0,0,0,0,0.98367
4.4,-0.5,0,0,0,0,0.96641
4.5,-0.5,0,0,0,0,0.94915
4.6,-0.5,0,0,0,0,0.93189
4.7,-0.5,0,0,0,0,0.91464
4.8,-0.5,0,0,0,0,0.89738
4.9,-0.5,0,0,0,0,0.88012
5,-0.5,0,0,0,0,0.86286
5.1,-0.5,0,0,0,0,0.8456
5.2,-0.5,0,0,0,0,0.82835
5.3,-0.5,0,0,0,0,0.81109
5.4,-0.5,0,0,0,0,0.79383
5.5,-0.5,0,0,0,0,0.77657
5.6,-0.5,0,0,0,0,0.75932
5.7,-0.5,0,0,0,0,0.74206
5.8,-0.5,0,0,0,0,0.7248
5.9,-0.5,0,0,0,0,0.70754
6,-0.5,0,0,0,0,0.69028
6.1,-0.5,0,0,0,0,0.67303
6.2,-0.5,0,0,0,0,0.65577
6.3,-0.5,0,0,0,0,0.63851
6.4,-0.5,0,0,0,0,0.62125
6.5,-0.5,0,0,0,0,0.60399
6.6,-0.5,0,0,0,0,0.58674
6.7,-0.5,0,0,0,0,0.56948
6.8,-0.5,0,0,0,0,0.55222
6.9,-0.5,0,0,0,0,0.53496
7,-0.5,0,0,0,0,0.51771
7.1,-0.5,0,0,0,0,0.50045
7.2,-0.5,0,0,0,0,0.48319
7.3,-0.5,0,0,0,0,0.46593
7.4,-0.5,0,0,0,0,0.44867
7.5,-0.5,0,0,0,0,0.43142
7.6,-0.5,0,0,0,0,0.41416
7.7,-0.5,0,0,0,0,0.3969
7.8,-0.5,0,0,0,0,0.37964
7.9,-0.5,0,0,0,0,0.36238
8,-0.5,0,0,0,0,0.34513
8.1,-0.5,0,0,0,0,0.32787
8.2,-0.5,0,0,0,0,0.31061
8.3,-0.5,0,0,0,0,0.29335
8.4,-0.5,0,0,0,0,0.2761
8.5,-0.5,0,0,0,0,0.25884
8.6,-0.5,0,0,0,0,0.24158
8.7,-0.5,0,0,0,0,0.22432
8.8,-0.5,0,0,0,0,0.20706
8.9,-0.5,0,0,0,0,0.18981
9,-0.5,0,0,0,0,0.17255
9.1,-0.5,0,0,0,0,0.15529
9.2,-0.5,0,0,0,0,0.13804
9.3,-0.5,0,0,0,0,0.12078
9.4,-0.5,0,0,0,0,0.10352
9.5,-0.5,0,0,0,0,0.086267
9.6,-0.5,0,0,0,0,0.069005
9.7,-0.5,0,0,0,0,0.051757
9.8,-0.5,0,0,0,0,0.034511
9.9,-0.5,0,0,0,0,0.017256
10,-0.5,0,0.21645,-5.3084e-05,0,0.0043145
0,-0.4,0,1,0,0,1.9779
0.1,-0.4,0,0.95491,0.063249,0,1.934
0.2,-0.4,0,0.93606,0.083993,0,1.8509
0.3,-0.4,0,0.90064,0.082251,0,1.7829
0.4,-0.4,0,0.85658,0.072764,0,1.7307
0.5,-0.4,0,0.81476,0.061101,0,1.6873
0.6,-0.4,0,0.77866,0.04807,0,1.6499
0.7,-0.4,0,0.74955,0.034452,0,1.6183
0.8,-0.4,0,0.72804,0.02236,0,1.5919
0.9,-0.4,0,0.71315,0.013335,0,1.5697
1,-0.4,0,0.70322,0.0073221,0,1.5503
1.1,-0.4,0,0.69696,0.0035394,0,1.5326
1.2,-0.4,0,0.6934,0.0013153,0,1.5158
1.3,-0.4,0,0.69164,0.00017901,0,1.4992
1.4,-0.4,0,0.69092,-0.00027715,0,1.4826
1.5,-0.4,0,0.69072,-0.00038636,0,1.4659
1.6,-0.4,0,0.69076,-0.00034888,0,1.449
1.7,-0.4,0,0.69088,-0.00026689,0,1.432
1.8,-0.4,0,0.69101,-0.00018509,0,1.4149
1.9,-0.4,0,0.69111,-0.00011895,0,1.3978
2,-0.4,0,0.69118,-7.1842e-05,0,1.3805
2.1,-0.4,0,0.69123,-4.1142e-05,0,1.3633
2.2,-0.4,0,0.69127,-2.2417e-05,0,1.3461
2.3,-0.4,0,0.69128,-1.1601e-05,0,1.3288
2.4,-0.4,0,0.69129,-5.6587e-06,0,1.3116
2.5,-0.4,0,0.6913,-2.5564e-06,0,1.2943
2.6,-0.4,0,0.6913,-1.0267e-06,0,1.2771
2.7,-0.4,0,0.6913,-3.2452e-07,0,1.2598
2.8,-0.4,0,0.6913,-3.5807e-08,0,1.2425
2.9,-0.4,0,0.6913,5.9553e-08,0,1.2253
3,-0.4,0,0.6913,7.4425e-08,0,1.208
3.1,-0.4,0,0.6913,6.1487e-08,0,1.1908
3.2,-0.4,0,0.6913,4.2762e-08,0,1.1735
3.3,-0.4,0,0.6913,2.6185e-08,0,1.1562
3.4,-0.4,0,0.6913,1.3812e-08,0,1.139
3.5,-0.4,0,0.6913,5.4359e-09,0,1.1217
3.6,-0.4,0,0.6913,1.1694e-10,0,1.1045
3.7,-0.4,0,0.6913,-3.0638e-09,0,1.0872
3.8,-0.4,0,0.6913,-4.785e-09,0,1.07
3.9,-0.4,0,0.6913,-5.5818e-09,0,1.0527
4,-0.4,0,0.6913,-5.8032e-09,0,1.0354
4.1,-0.4,0,0.69131,-5.6866e-09,0,1.0182
4.2,-0.4,0,0.69131,-5.3876e-09,0,1.0009
4.3,-0.4,0,0.69131,-4.9842e-09,0,0.98367
4.4,-0.4,0,0.69131,-4.5186e-09,0,0.96641
4.5,-0.4,0,0.69131,-4.0331e-09,0,0.94915
4.6,-0.4,0,0.69131,-3.5617e-09,0,0.93189
4.7,-0.4,0,0.69131,-3.1108e-09,0,0.91464
4.8,-0.4,0,0.69131,-2.6776e-09,0,0.89738
4.9,-0.4,0,0.69131,-2.2748e-09,0,0.88012
5,-0.4,0,0.69131,-1.9191e-09,0,0.86286
5.1,-0.4,0,0.69131,-1.6037e-09,0,0.8456
5.2,-0.4,0,0.69131,-1.3163e-09,0,0.82835
5.3,-0.4,0,0.69131,-1.0642e-09,0,0.81109
5.4,-0.4,0,0.69131,-8.5692e-10,0,0.79383
5.5,-0.4,0,0.69131,-6.8302e-10,0,0.77657
5.6,-0.4,0,0.69131,-5.2847e-10,0,0.75932
5.7,-0.4,0,0.69131,-3.9856e-10,0,0.74206
5.8,-0.4,0,0.69131,-3.0143e-10,0,0.7248
5.9,-0.4,0,0.69131,-2.2563e-10,0,0.70754
6,-0.4,0,0.69131,-1.5507e-10,0,0.69028
6.1,-0.4,0,0.69131,-9.4509e-11,0,0.67303
6.2,-0.4,0,0.69131,-5.3698e-11,0,0.65577
6.3,-0.4,0,0.69131,-2.1897e-11,0,0.63851
6.4,-0.4,0,0.69131,1.7376e-11,0,0.62125
6.5,-0.4,0,0.69131,5.9605e-11,0,0.60399
6.6,-0.4,0,0.69131,9.3866e-11,0,0.58674
6.7,-0.4,0,0.69131,1.2356e-10,0,0.56948
6.8,-0.4,0,0.69131,1.6807e-10,0,0.55222
6.9,-0.4,0,0.69131,1.9507e-10,0,0.53496
7,-0.4,0,0.69131,2.3889e-10,0,0.51771
7.1,-0.4,0,0.69131,1.7508e-10,0,0.50045
7.2,-0.4,0,0.69131,3.0272e-10,0,0.48319
7.3,-0.4,0,0.69131,-9.3319e-11,0,0.46593
7.4,-0.4,0,0.69131,5.9874e-10,0,0.44867
7.5,-0.4,0,0.69131,-1.2813e-09,0,0.43142
7.6,-0.4,0,0.69131,2.4825e-09,0,0.41416
7.7,-0.4,0,0.69131,-5.8136e-09,0,0.3969
7.8,-0.4,0,0.69131,1.143e-08,0,0.37964
7.9,-0.4,0,0.69131,-2.3156e-08,0,0.36238
8,-0.4,0,0.6913,4.5929e-08,0,0.34513
8.1,-0.4,0,0.69131,-8.2657e-08,0,0.32787
8.2,-0.4,0,0.6913,1.5662e-07,0,0.31061
8.3,-0.4,0,0.69131,-2.5334e-07,0,0.29335
8.4,-0.4,0,0.6913,4.3576e-07,0,0.2761
8.5,-0.4,0,0.69131,-6.1141e-07,0,0.25884
8.6,-0.4,0,0.6913,8.9684e-07,0,0.24158
8.7,-0.4,0,0.69131,-9.3e-07,0,0.22432
8.8,-0.4,0,0.69129,9.3161e-07,0,0.20706
8.9,-0.4,0,0.69132,1.5996e-07,0,0.18981
9,-0.4,0,0.69128,-1.4022e-06,0,0.17255
9.1,-0.4,0,0.69133,5.103e-06,0,0.15529
9.2,-0.4,0,0.69127,-6.6876e-06,0,0.13804
9.3,-0.4,0,0.69133,1.1221e-05,0,0.12077
9.4,-0.4,0,0.69128,-3.2126e-06,0,0.10352
9.5,-0.4,0,0.69129,-3.513e-07,0,0.086266
9.6,-0.4,0,0.6913,2.0843e-05,0,0.069004
9.7,-0.4,0,0.69123,-2.8911e-05,0,0.051761
9.8,-0.4,0,0.69129,-9.4049e-06,0,0.034509
9.9,-0.4,0,0.69123,-2.9446e-05,0,0.017249
10,-0.4,0,0.69137,-9.3498e-05,0,0
0,-0.3,0,1,0,0,1.889
0.1,-0.3,0,1.0171,0.06103,0,1.8688
0.2,-0.3,0,1.0471,0.087736,0,1.8242
0.3,-0.3,0,1.0701,0.092283,0,1.7764
0.4,-0.3,0,1.0839,0.087235,0,1.732
0.5,-0.3,0,1.0902,0.078549,0,1.692
0.6,-0.3,0,1.0896,0.067052,0,1.6569
0.7,-0.3,0,1.0846,0.053003,0,1.6263
0.8,-0.3,0,1.0785,0.038555,0,1.5994
0.9,-0.3,0,1.0728,0.026143,0,1.5755
1,-0.3,0,1.0675,0.016683,0,1.5544
1.1,-0.3,0,1.0628,0.0099179,0,1.5354
1.2,-0.3,0,1.0593,0.0053508,0,1.5176
1.3,-0.3,0,1.057,0.0025217,0,1.5003
1.4,-0.3,0,1.0556,0.00094906,0,1.4832
1.5,-0.3,0,1.0548,0.00017639,0,1.4662
1.6,-0.3,0,1.0544,-0.00014274,0,1.4491
1.7,-0.3,0,1.0541,-0.00023213,0,1.4321
1.8,-0.3,0,1.0541,-0.00021908,0,1.4149
1.9,-0.3,0,1.0541,-0.00017086,0,1.3978
2,-0.3,0,1.0541,-0.00011958,0,1.3805
2.1,-0.3,0,1.0541,-7.7689e-05,0,1.3633
2.2,-0.3,0,1.0541,-4.7645e-05,0,1.3461
2.3,-0.3,0,1.0541,-2.7816e-05,0,1.3288
2.4,-0.3,0,1.0541,-1.5518e-05,0,1.3116
2.5,-0.3,0,1.0541,-8.2766e-06,0,1.2943
2.6,-0.3,0,1.0541,-4.2085e-06,0,1.2771
2.7,-0.3,0,1.0541,-2.025e-06,0,1.2598
2.8,-0.3,0,1.0541,-9.0841e-07,0,1.2425
2.9,-0.3,0,1.0541,-3.6847e-07,0,1.2253
3,-0.3,0,1.0541,-1.2556e-07,0,1.208
3.1,-0.3,0,1.0541,-2.7463e-08,0,1.1908
3.2,-0.3,0,1.0541,4.3567e-09,0,1.1735
3.3,-0.3,0,1.0541,8.712e-09,0,1.1562
3.4,-0.3,0,1.0541,3.8155e-09,0,1.139
3.5,-0.3,0,1.0541,-2.7319e-09,0,1.1217
3.6,-0.3,0,1.0541,-8.1606e-09,0,1.1045
3.7,-0.3,0,1.0541,-1.1888e-08,0,1.0872
3.8,-0.3,0,1.0541,-1.4077e-08,0,1.07
3.9,-0.3,0,1.0541,-1.5087e-08,0,1.0527
4,-0.3,0,1.0541,-1.5263e-08,0,1.0354
4.1,-0.3,0,1.0541,-1.4885e-08,0,1.0182
4.2,-0.3,0,1.0541,-1.4165e-08,0,1.0009
4.3,-0.3,0,1.0541,-1.3234e-08,0,0.98367
4.4,-0.3,0,1.0541,-1.2174e-08,0,0.96641
4.5,-0.3,0,1.0541,-1.1049e-08,0,0.94915
4.6,-0.3,0,1.0541,-9.9156e-09,0,0.93189
4.7,-0.3,0,1.0541,-8.8031e-09,0,0.91464
4.8,-0.3,0,1.0541,-7.7245e-09,0,0.89738
4.9,-0.3,0,1.0541,-6.7001e-09,0,0.88012
5,-0.3,0,1.0541,-5.7543e-09,0,0.86286
5.1,-0.3,0,1.0541,-4.8932e-09,0,0.8456
5.2,-0.3,0,1.0541,-4.1102e-09,0,0.82835
5.3,-0.3,0,1.0541,-3.4106e-09,0,0.81109
5.4,-0.3,0,1.0541,-2.8046e-09,0,0.79383
5.5,-0.3,0,1.0541,-2.2842e-09,0,0.77657
5.6,-0.3,0,1.0541,-1.8329e-09,0,0.75932
5.7,-0.3,0,1.0541,-1.4469e-09,0,0.74206
5.8,-0.3,0,1.0541,-1.1307e-09,0,0.7248
5.9,-0.3,0,1.0541,-8.7304e-10,0,0.70754
6,-0.3,0,1.0541,-6.5319e-10,0,0.69028
6.1,-0.3,0,1.0541,-4.6618e-10,0,0.67303
6.2,-0.3,0,1.0541,-3.1593e-10,0,0.65577
6.3,-0.3,0,1.0541,-1.9092e-10,0,0.63851
6.4,-0.3,0,1.0541,-7.1872e-11,0,0.62125
6.5,-0.3,0,1.0541,4.4998e-11,0,0.60399
6.6,-0.3,0,1.0541,1.5466e-10,0,0.58674
6.7,-0.3,0,1.0541,2.5377e-10,0,0.56948
6.8,-0.3,0,1.0541,3.7069e-10,0,0.55222
6.9,-0.3,0,1.0541,4.5625e-10,0,0.53496
7,-0.3,0,1.0541,5.9225e-10,0,0.51771
7.1,-0.3,0,1.0541,5.2252e-10,0,0.50045
7.2,-0.3,0,1.0541,8.1381e-10,0,0.48319
7.3,-0.3,0,1.0541,9.1421e-11,0,0.46593
7.4,-0.3,0,1.0541,1.4206e-09,0,0.44867
7.5,-0.3,0,1.0541,-2.0933e-09,0,0.43142
7.6,-0.3,0,1.0541,4.7357e-09,0,0.41416
7.7,-0.3,0,1.0541,-1.0423e-08,0,0.3969
7.8,-0.3,0,1.0541,2.0024e-08,0,0.37964
7.9,-0.3,0,1.0541,-4.0613e-08,0,0.36238
8,-0.3,0,1.0541,7.6987e-08,0,0.34513
8.1,-0.3,0,1.0541,-1.3782e-07,0,0.32787
8.2,-0.3,0,1.0541,2.4969e-07,0,0.31061
8.3,-0.3,0,1.0541,-3.9309e-07,0,0.29335
8.4,-0.3,0,1.0541,6.4376e-07,0,0.2761
8.5,-0.3,0,1.0541,-8.4778e-07,0,0.25884
8.6,-0.3,0,1.0541,1.1473e-06,0,0.24158
8.7,-0.3,0,1.0541,-9.6599e-07,0,0.22432
8.8,-0.3,0,1.0541,6.4045e-07,0,0.20706
8.9,-0.3,0,1.0542,1.3374e-06,0,0.18981
9,-0.3,0,1.0541,-3.3147e-06,0,0.17255
9.1,-0.3,0,1.0542,8.1196e-06,0,0.15529
9.2,-0.3,0,1.0541,-8.8126e-06,0,0.13804
9.3,-0.3,0,1.0541,1.0703e-05,0,0.12077
9.4,-0.3,0,1.0541,1.745e-06,0,0.10352
9.5,-0.3,0,1.0541,-1.2847e-05,0,0.086266
9.6,-0.3,0,1.0542,2.5023e-05,0,0.069004
9.7,-0.3,0,1.054,-3.2003e-05,0,0.05177
9.8,-0.3,0,1.0541,-3.1513e-05,0,0.034506
9.9,-0.3,0,1.0541,-2.549e-05,0,0.017238
10,-0.3,0,1.0541,-7.698e-05,0,0
0,-0.2,0,1,0,0,1.8441
0.1,-0.2,0,1.0123,0.032873,0,1.8338
0.2,-0.2,0,1.0389,0.052698,0,1.8077
0.3,-0.2,0,1.0703,0.05995,0,1.773
0.4,-0.2,0,1.1023,0.060009,0,1.7347
0.5,-0.2,0,1.1312,0.056821,0,1.6974
0.6,-0.2,0,1.1526,0.051134,0,1.6639
0.7,-0.2,0,1.1672,0.042943,0,1.6342
0.8,-0.2,0,1.1778,0.033499,0,1.6068
0.9,-0.2,0,1.1854,0.024558,0,1.5814
1,-0.2,0,1.1898,0.017082,0,1.5587
1.1,-0.2,0,1.1915,0.011227,0,1.5385
1.2,-0.2,0,1.1919,0.0068887,0,1.5197
1.3,-0.2,0,1.1917,0.0039019,0,1.5016
1.4,-0.2,0,1.1914,0.0020117,0,1.484
1.5,-0.2,0,1.1911,0.00091115,0,1.4666
1.6,-0.2,0,1.1908,0.00032193,0,1.4494
1.7,-0.2,0,1.1905,4.0752e-05,0,1.4322
1.8,-0.2,0,1.1904,-6.9082e-05,0,1.415
1.9,-0.2,0,1.1903,-9.4914e-05,0,1.3978
2,-0.2,0,1.1902,-8.513e-05,0,1.3805
2.1,-0.2,0,1.1902,-6.4595e-05,0,1.3633
2.2,-0.2,0,1.1902,-4.4448e-05,0,1.3461
2.3,-0.2,0,1.1902,-2.8547e-05,0,1.3288
2.4,-0.2,0,1.1902,-1.7359e-05,0,1.3116
2.5,-0.2,0,1.1902,-1.0073e-05,0,1.2943
2.6,-0.2,0,1.1902,-5.5988e-06,0,1.277
2.7,-0.2,0,1.1902,-2.9855e-06,0,1.2598
2.8,-0.2,0,1.1902,-1.5261e-06,0,1.2425
2.9,-0.2,0,1.1902,-7.4595e-07,0,1.2253
3,-0.2,0,1.1902,-3.4826e-07,0,1.208
3.1,-0.2,0,1.1902,-1.5644e-07,0,1.1908
3.2,-0.2,0,1.1902,-7.0356e-08,0,1.1735
3.3,-0.2,0,1.1902,-3.5662e-08,0,1.1562
3.4,-0.2,0,1.1902,-2.4162e-08,0,1.139
3.5,-0.2,0,1.1902,-2.2022e-08,0,1.1217
3.6,-0.2,0,1.1902,-2.289e-08,0,1.1045
3.7,-0.2,0,1.1902,-2.4159e-08,0,1.0872
3.8,-0.2,0,1.1902,-2.4943e-08,0,1.07
3.9,-0.2,0,1.1902,-2.5049e-08,0,1.0527
4,-0.2,0,1.1902,-2.4553e-08,0,1.0354
4.1,-0.2,0,1.1902,-2.3604e-08,0,1.0182
4.2,-0.2,0,1.1902,-2.2345e-08,0,1.0009
4.3,-0.2,0,1.1902,-2.0882e-08,0,0.98367
4.4,-0.2,0,1.1902,-1.9291e-08,0,0.96641
4.5,-0.2,0,1.1902,-1.7634e-08,0,0.94915
4.6,-0.2,0,1.1902,-1.5957e-08,0,0.93189
4.7,-0.2,0,1.1902,-1.4295e-08,0,0.91464
4.8,-0.2,0,1.1902,-1.2674e-08,0,0.89738
4.9,-0.2,0,1.1902,-1.1121e-08,0,0.88012
5,-0.2,0,1.1902,-9.6607e-09,0,0.86286
5.1,-0.2,0,1.1902,-8.3051e-09,0,0.8456
5.2,-0.2,0,1.1902,-7.0621e-09,0,0.82835
5.3,-0.2,0,1.1902,-5.9411e-09,0,0.81109
5.4,-0.2,0,1.1902,-4.9476e-09,0,0.79383
5.5,-0.2,0,1.1902,-4.0769e-09,0,0.77657
5.6,-0.2,0,1.1902,-3.3195e-09,0,0.75932
5.7,-0.2,0,1.1902,-2.6703e-09,0,0.74206
5.8,-0.2,0,1.1902,-2.1231e-09,0,0.7248
5.9,-0.2,0,1.1902,-1.6642e-09,0,0.70754
6,-0.2,0,1.1902,-1.2765e-09,0,0.69028
6.1,-0.2,0,1.1902,-9.5027e-10,0,0.67303
6.2,-0.2,0,1.1902,-6.7748e-10,0,0.65577
6.3,-0.2,0,1.1902,-4.4222e-10,0,0.63851
6.4,-0.2,0,1.1902,-2.2889e-10,0,0.62125
6.5,-0.2,0,1.1902,-3.0739e-11,0,0.60399
6.6,-0.2,0,1.1902,1.585e-10,0,0.58674
6.7,-0.2,0,1.1902,3.388e-10,0,0.56948
6.8,-0.2,0,1.1902,5.3129e-10,0,0.55222
6.9,-0.2,0,1.1902,6.8494e-10,0,0.53496
7,-0.2,0,1.1902,8.9216e-10,0,0.51771
7.1,-0.2,0,1.1902,8.8136e-10,0,0.50045
7.2,-0.2,0,1.1902,1.2161e-09,0,0.48319
7.3,-0.2,0,1.1902,5.0003e-10,0,0.46593
7.4,-0.2,0,1.1902,1.7676e-09,0,0.44867
7.5,-0.2,0,1.1902,-1.7239e-09,0,0.43142
7.6,-0.2,0,1.1902,4.6344e-09,0,0.41416
7.7,-0.2,0,1.1902,-9.7742e-09,0,0.3969
7.8,-0.2,0,1.1902,1.7964e-08,0,0.37964
7.9,-0.2,0,1.1902,-3.6765e-08,0,0.36238
8,-0.2,0,1.1902,6.6291e-08,0,0.34513
8.1,-0.2,0,1.1902,-1.1684e-07,0,0.32787
8.2,-0.2,0,1.1902,2.0352e-07,0,0.31061
8.3,-0.2,0,1.1902,-3.0509e-07,0,0.29335
8.4,-0.2,0,1.1902,4.7947e-07,0,0.2761
8.5,-0.2,0,1.1902,-5.6785e-07,0,0.25884
8.6,-0.2,0,1.1902,7.1087e-07,0,0.24158
8.7,-0.2,0,1.1902,-3.6681e-07,0,0.22432
8.8,-0.2,0,1.1901,-1.2313e-08,0,0.20706
8.9,-0.2,0,1.1902,1.739e-06,0,0.18981
9,-0.2,0,1.1901,-2.8882e-06,0,0.17255
9.1,-0.2,0,1.1902,5.8941e-06,0,0.15529
9.2,-0.2,0,1.1901,-4.6535e-06,0,0.13804
9.3,-0.2,0,1.1902,3.9315e-06,0,0.12077
9.4,-0.2,0,1.1902,4.4806e-06,0,0.10352
9.5,-0.2,0,1.1901,-1.372e-05,0,0.086269
9.6,-0.2,0,1.1903,9.8916e-06,0,0.069005
9.7,-0.2,0,1.19,-2.0879e-05,0,0.051778
9.8,-0.2,0,1.1902,-3.4567e-05,0,0.034505
9.9,-0.2,0,1.1901,-3.1986e-05,0,0.017229
10,-0.2,0,1.1901,-6.0322e-05,0,0
0,-0.1,0,1,0,0,1.8231
0.1,-0.1,0,1.0082,0.013744,0,1.8165
0.2,-0.1,0,1.0279,0.023345,0,1.798
0.3,-0.1,0,1.055,0.027865,0,1.77
0.4,-0.1,0,1.0878,0.028859,0,1.7357
0.5,-0.1,0,1.1212,0.028086,0,1.7003
0.6,-0.1,0,1.149,0.02603,0,1.6679
0.7,-0.1,0,1.1709,0.022639,0,1.6388
0.8,-0.1,0,1.1891,0.018368,0,1.6113
0.9,-0.1,0,1.2041,0.014028,0,1.5853
1,-0.1,0,1.2148,0.010176,0,1.5617
1.1,-0.1,0,1.2214,0.0070005,0,1.5407
1.2,-0.1,0,1.2253,0.0045321,0,1.5212
1.3,-0.1,0,1.2276,0.0027453,0,1.5027
1.4,-0.1,0,1.2289,0.0015499,0,1.4847
1.5,-0.1,0,1.2295,0.00080569,0,1.467
1.6,-0.1,0,1.2297,0.00037179,0,1.4496
1.7,-0.1,0,1.2297,0.0001385,0,1.4323
1.8,-0.1,0,1.2297,2.6685e-05,0,1.415
1.9,-0.1,0,1.2296,-1.8296e-05,0,1.3978
2,-0.1,0,1.2296,-3.0501e-05,0,1.3805
2.1,-0.1,0,1.2295,-2.8617e-05,0,1.3633
2.2,-0.1,0,1.2295,-2.2146e-05,0,1.3461
2.3,-0.1,0,1.2295,-1.541e-05,0,1.3288
2.4,-0.1,0,1.2295,-9.9741e-06,0,1.3116
2.5,-0.1,0,1.2295,-6.1057e-06,0,1.2943
2.6,-0.1,0,1.2295,-3.5679e-06,0,1.277
2.7,-0.1,0,1.2295,-2.0013e-06,0,1.2598
2.8,-0.1,0,1.2295,-1.0819e-06,0,1.2425
2.9,-0.1,0,1.2295,-5.6657e-07,0,1.2253
3,-0.1,0,1.2295,-2.9064e-07,0,1.208
3.1,-0.1,0,1.2295,-1.5002e-07,0,1.1908
3.2,-0.1,0,1.2295,-8.2264e-08,0,1.1735
3.3,-0.1,0,1.2295,-5.1819e-08,0,1.1562
3.4,-0.1,0,1.2295,-3.9317e-08,0,1.139
3.5,-0.1,0,1.2295,-3.4671e-08,0,1.1217
3.6,-0.1,0,1.2295,-3.305e-08,0,1.1045
3.7,-0.1,0,1.2295,-3.2266e-08,0,1.0872
3.8,-0.1,0,1.2295,-3.1461e-08,0,1.07
3.9,-0.1,0,1.2295,-3.038e-08,0,1.0527
4,-0.1,0,1.2295,-2.902e-08,0,1.0354
4.1,-0.1,0,1.2295,-2.7451e-08,0,1.0182
4.2,-0.1,0,1.2295,-2.5745e-08,0,1.0009
4.3,-0.1,0,1.2295,-2.3953e-08,0,0.98367
4.4,-0.1,0,1.2295,-2.2117e-08,0,0.96641
4.5,-0.1,0,1.2295,-2.0269e-08,0,0.94915
4.6,-0.1,0,1.2295,-1.8424e-08,0,0.93189
4.7,-0.1,0,1.2295,-1.6601e-08,0,0.91464
4.8,-0.1,0,1.2295,-1.4821e-08,0,0.89738
4.9,-0.1,0,1.2295,-1.3108e-08,0,0.88012
5,-0.1,0,1.2295,-1.1478e-08,0,0.86286
5.1,-0.1,0,1.2295,-9.9461e-09,0,0.8456
5.2,-0.1,0,1.2295,-8.5284e-09,0,0.82835
5.3,-0.1,0,1.2295,-7.2383e-09,0,0.81109
5.4,-0.1,0,1.2295,-6.0782e-09,0,0.79383
5.5,-0.1,0,1.2295,-5.0473e-09,0,0.77657
5.6,-0.1,0,1.2295,-4.1454e-09,0,0.75932
5.7,-0.1,0,1.2295,-3.3695e-09,0,0.74206
5.8,-0.1,0,1.2295,-2.7058e-09,0,0.7248
5.9,-0.1,0,1.2295,-2.1402e-09,0,0.70754
6,-0.1,0,1.2295,-1.6629e-09,0,0.69028
6.1,-0.1,0,1.2295,-1.2631e-09,0,0.67303
6.2,-0.1,0,1.2295,-9.2094e-10,0,0.65577
6.3,-0.1,0,1.2295,-6.2042e-10,0,0.63851
6.4,-0.1,0,1.2295,-3.4987e-10,0,0.62125
6.5,-0.1,0,1.2295,-1.0336e-10,0,0.60399
6.6,-0.1,0,1.2295,1.3385e-10,0,0.58674
6.7,-0.1,0,1.2295,3.6951e-10,0,0.56948
6.8,-0.1,0,1.2295,6.0779e-10,0,0.55222
6.9,-0.1,0,1.2295,8.1594e-10,0,0.53496
7,-0.1,0,1.2295,1.0445e-09,0,0.51771
7.1,-0.1,0,1.2295,1.1253e-09,0,0.50045
7.2,-0.1,0,1.2295,1.3588e-09,0,0.48319
7.3,-0.1,0,1.2295,9.2954e-10,0,0.46593
7.4,-0.1,0,1.2295,1.5265e-09,0,0.44867
7.5,-0.1,0,1.2295,-5.905e-10,0,0.43142
7.6,-0.1,0,1.2295,2.5799e-09,0,0.41416
7.7,-0.1,0,1.2295,-5.4957e-09,0,0.3969
7.8,-0.1,0,1.2295,8.7765e-09,0,0.37964
7.9,-0.1,0,1.2295,-1.9982e-08,0,0.36238
